id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
342,6840000,4,3.5,3040,8414,2,0,0,3,9,2420,620,2010,0,500059
343,4250000,3,1.75,2500,6840,1,0,0,3,8,1300,1200,1957,0,500125
344,3096000,4,1.75,1275,NA,1,0,0,4,6,1275,0,1991,0,500070
345,5522500,4,2.5,2580,5823,2,0,0,3,8,2580,0,2002,0,500065
346,1650000,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,500178
347,2399000,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,500178
348,3200000,2,1,1070,32633,1,0,0,4,6,1070,0,1930,0,500059
349,2066000,3,2,1390,13464,1,0,0,4,7,1390,0,1987,0,500030
350,3870000,4,1.75,2500,7690,1,0,0,3,7,1250,1250,1973,0,500155
351,2990000,1,0.75,560,12120,1,0,0,3,4,560,0,1967,0,500014
352,8550000,4,2.75,2270,10460,2,0,0,3,9,2270,0,1965,0,500040
353,3150000,3,1,1900,14400,1,0,0,4,7,1300,600,1954,0,500166
354,4375000,2,1,990,3120,1,0,2,5,7,790,200,1907,0,500103
355,2520000,4,1.5,1550,19800,1,0,0,4,7,1050,500,1969,0,500001
356,3750000,NA,1.75,2200,7475,1,0,0,5,7,1100,1100,1955,0,500118
357,3000000,NA,2.5,1910,4862,2,0,0,3,7,1910,0,2005,0,500038
358,4200000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,500006
359,9000000,3,1,1330,77972,1,0,0,3,7,1330,0,1928,1954,500033
360,6799000,3,2.5,2440,5750,2,0,2,3,9,1980,460,2000,0,500116
361,4630000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,0,500053
362,3800000,5,2.5,2760,11340,2,0,0,4,9,2760,0,1978,0,500059
363,3295000,4,2.5,1820,7912,2,0,0,3,7,1820,0,1994,0,500038
364,6049500,3,2.5,2110,5608,1,0,0,3,8,1340,770,2013,0,500033
365,7950000,5,2.5,3040,9570,1,0,2,4,8,1640,1400,1966,0,500006
366,4650000,3,2,1840,40438,2,0,0,3,7,1840,0,1994,0,500045
367,6730000,4,2.5,2990,10400,2,0,0,3,9,2990,0,2002,0,500166
368,8100000,4,2.5,3520,15420,2,0,0,3,10,3520,0,1991,0,500074
369,7850000,4,2.75,2440,69415,1,0,0,4,8,1910,530,1989,0,500075
370,3380000,4,3,2090,7500,1,0,0,3,7,1370,720,1986,0,500056
371,2800000,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,0,500056
372,3150000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,500133
373,5300000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,500133
374,3800000,5,3,3450,9914,2,0,0,3,9,3450,0,2004,0,500023
375,2970000,3,2.25,1450,7562,2,0,0,3,7,1450,0,1994,0,500056
376,7300000,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,0,500075
377,4500000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,0,500125
378,2750000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,500038
379,5950000,4,2,2020,2849,2,0,0,3,7,2020,0,1960,0,500115
380,4350000,3,1.5,1300,NA,1.5,0,0,3,7,1300,0,1904,2014,500144
381,2700000,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,0,500011
382,9500000,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,0,500077
383,3890000,4,2.25,2130,5337,2,0,0,3,7,2130,0,2001,0,500019
384,5600000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,500052
385,13500000,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,500006
386,7990000,4,2.25,2510,11585,2,0,0,4,8,2510,0,1969,0,500040
387,3655000,3,2,1410,9600,1,0,0,4,7,1410,0,1983,0,500072
388,2523500,3,2,1650,7352,1,0,0,3,7,1160,490,1979,0,500058
389,4039500,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,0,500146
390,3850000,4,1.5,2040,10726,1,0,0,3,7,1380,660,1954,0,500177
391,3450000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1957,0,500106
392,4900000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1979,0,500008
393,3300000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,0,500019
394,9270000,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,0,500004
395,11200000,4,2.5,3840,16619,2,0,1,4,10,3840,0,1983,0,500040
396,3300000,2,1,1220,10000,1,0,0,5,7,1220,0,1950,0,500028
397,5300000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,0,500008
398,3650000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,0,500006
399,3787500,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,500118
400,2699000,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,500058
401,5570000,3,3.5,1710,2096,2,0,0,3,8,1290,420,2008,0,500122
402,3600000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,0,500022
403,3520000,2,1,940,5000,1,0,0,4,7,940,0,1937,0,500117
404,4370000,3,2.5,1750,22357,2,0,0,3,8,1750,0,1994,0,500045
405,3225000,4,2.5,1820,6753,2,0,0,3,7,1820,0,1994,0,500038
406,6500000,3,3.25,1510,2000,2,0,0,3,9,1330,180,2001,0,500116
407,4500000,3,2,1290,1213,3,0,0,3,8,1290,0,2001,0,500103
408,2785000,3,2,1570,5250,1,0,0,3,7,1570,0,1998,0,500092
409,3649500,4,2.5,1930,6957,2,0,0,3,8,1930,0,1995,0,500055
410,8400000,4,3.5,2840,40139,1,0,4,4,10,2840,0,1986,0,500038
411,2680000,3,2.5,1550,8134,2,0,0,3,7,1550,0,1991,0,500031
412,5175340,2,1,833,143947,1,0,0,3,5,833,0,2006,0,500070
413,6329250,3,2.5,2990,32239,2,0,0,4,8,2990,0,1978,0,500077
414,5775000,3,2.5,2000,7251,2,0,0,3,9,2000,0,1995,0,500034
415,3390000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,500178
416,5700000,3,1.75,2910,37461,1,0,0,4,7,1530,1380,1967,0,500052
417,5635000,4,1.75,2085,174240,1,0,0,3,7,1610,475,1964,0,500024
418,4230000,4,2.25,2200,9351,1,0,0,5,7,1290,910,1962,0,500133
419,3550000,3,2.25,1860,5028,2,0,0,3,8,1860,0,2012,0,500019
420,15500000,5,4.25,6070,171626,2,0,0,3,12,6070,0,1999,0,500024
421,4820000,2,1,950,3960,1,0,0,3,7,950,0,1941,0,500103
422,6250000,3,1.75,1600,9135,1,0,0,5,7,1600,0,1955,0,500006
423,5380000,3,2.5,2250,11632,2,0,0,3,8,2250,0,1988,0,500056
424,3800000,3,2.5,2280,10255,2,0,0,4,8,2280,0,1985,0,500058
425,3750000,2,1,940,5120,1,0,0,3,7,940,0,1909,0,500122
426,2450000,3,2.5,1530,8500,1,0,0,5,7,1030,500,1996,0,500038
427,3100000,5,1.75,2190,27260,1,0,0,4,7,2190,0,1947,1974,500166
428,13000000,3,2,2350,15021,1,0,0,4,8,1770,580,1976,0,500004
429,3970000,4,2,1440,7680,1,0,0,3,7,1200,240,1971,0,500034
430,3650000,3,2.5,2200,4052,2,0,0,3,8,2200,0,2005,0,500058
431,3285000,NA,3,2290,8250,2,0,0,3,9,2290,0,1990,0,500042
432,9880000,4,3,4040,19700,2,0,0,3,11,4040,0,1987,0,500052
433,10000000,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,500103
434,2370000,3,2.5,1490,2138,2,0,0,3,7,1490,0,2005,0,500055
435,5250000,4,2.5,2450,5280,2,0,0,3,8,2450,0,2003,0,500011
436,7490000,4,2.5,1710,9627,1,0,0,3,9,1440,270,1976,2014,500006
437,7225000,5,2.5,4870,11800,2,0,0,3,10,3470,1400,1983,0,500074
438,8430000,3,2.5,3130,8750,2,0,0,3,10,3130,0,1991,0,500052
439,4380000,2,2,1270,1372,3,0,0,3,8,1270,0,2000,0,500115
440,5780000,3,1.75,2120,10875,1,0,2,3,8,1540,580,1977,0,500146
441,2279500,3,1.5,1670,8230,1,0,0,5,7,1670,0,1954,0,500001
442,1960000,3,2.25,2070,11576,2,0,0,3,7,2070,0,1974,0,500001
443,6410000,2,1,1420,5332,1,0,0,3,8,1070,350,1953,0,500105
444,3500000,3,1.5,1250,219978,1,0,0,4,6,1250,0,1980,0,500038
445,2050000,3,1,940,NA,1,0,0,4,7,940,0,1960,0,500032
446,4000000,3,1.75,1920,9102,1,0,0,3,7,1920,0,1968,0,500072
447,10300000,3,2.5,3545,9816,1,0,0,3,10,2610,935,2005,0,500027
448,5050000,3,2,1260,5460,1,0,0,3,7,1260,0,1972,0,500034
449,4750000,5,2.5,2340,7200,1,0,0,3,7,1300,1040,1975,0,500034
450,5200000,3,2.25,2590,9263,1,0,0,5,8,1440,1150,1977,0,500028
451,14500000,3,4.5,3970,24920,2,0,2,3,10,3260,710,1977,1999,500034
452,3335000,3,1.75,1220,9732,1,0,0,3,7,1220,0,1965,0,500011
453,2320000,3,1,1400,NA,1,0,0,4,6,1400,0,1976,0,500038
454,6911000,3,2.75,2360,16117,1,0,0,4,8,1710,650,1983,0,500006
455,8110000,3,1.75,1870,9897,1,0,0,4,8,1870,0,1960,0,500040
456,5510000,3,2.5,2830,5802,2,0,0,3,9,2830,0,2001,0,500028
457,4965000,3,2.5,2260,3640,2,0,0,3,8,2260,0,1994,0,500072
458,7050000,3,3,1970,20978,2,1,3,4,9,1770,200,1980,0,500070
459,5780000,4,2.5,3140,9225,1,0,2,5,9,1770,1370,1966,0,500055
460,2550000,3,1.75,1240,8659,1,0,0,5,7,1240,0,1986,0,500042
461,10500000,4,3.5,3450,7832,2,0,0,3,10,3450,0,2007,0,500006
462,3480000,NA,2.25,2570,8491,2,0,0,4,8,2570,0,1989,0,500042
463,2300000,3,2,1510,3413,2,0,0,3,7,1510,0,1985,0,500031
464,3595000,4,2.25,2390,11250,2,0,0,3,9,2390,0,1988,0,500023
465,3300000,3,1,980,7000,1,0,0,3,6,980,0,1953,0,500133
466,800000,1,0.75,430,5050,1,0,0,2,4,430,0,1912,0,500014
467,4650000,3,1.75,1480,6360,1,0,0,3,7,1480,0,1954,0,500133
468,3250000,4,2.5,1850,7324,2,0,0,3,8,1850,0,1997,0,500042
469,3405000,3,2,2270,28025,1,0,0,4,7,1920,350,1947,0,500168
470,3425000,3,2.5,1810,5192,2,0,0,3,8,1810,0,1993,0,500038
471,2909000,2,2,1610,17600,2,0,0,3,6,1610,0,1930,1983,500178
472,8687000,3,4.25,3840,6161,2,0,0,3,10,3840,0,2000,0,500074
473,12000000,4,2.75,4110,8400,2,0,1,3,9,3130,980,1928,2013,500125
474,11500000,4,3.25,4190,10259,2,0,0,3,11,3150,1040,2000,0,500074
475,8599000,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,0,500074
476,5200000,4,2.25,1890,3006,2,0,0,3,7,1890,0,2003,0,500029
477,4600000,3,2.5,1610,2527,2,0,2,3,9,1080,530,2005,0,500118
478,4389240,3,1.5,1050,4590,1,0,0,3,7,850,200,1949,0,500115
479,3150000,2,1,630,6550,1,0,0,3,5,630,0,1918,0,500126
480,5900000,4,2.75,2910,10650,1,0,2,3,8,1780,1130,1975,0,500033
481,3785000,4,1.75,1700,8640,1,0,0,3,7,850,850,1955,0,500006
482,3285000,3,2.5,1950,8130,2,0,0,4,9,1950,0,1990,0,500042
483,8499500,3,3,2990,9773,2,0,0,4,8,2990,0,1973,0,500005
484,5250000,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,0,500136
485,13900000,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0,500074
486,2950000,4,2.5,2160,7725,1,0,0,4,8,1460,700,1978,0,500023
487,10700000,6,3.5,4860,11793,2,0,0,3,11,3860,1000,1998,0,500006
488,2079500,2,2,890,5000,1,0,0,3,6,890,0,1917,0,500118
489,6999000,4,2.75,2810,7302,2,0,0,3,9,2810,0,2002,0,500075
490,12800000,5,2.5,3400,9500,2,0,1,4,8,3400,0,1977,0,500027
491,4520000,4,1.5,1580,7350,1,0,0,4,7,960,620,1963,0,500052
492,3700000,3,2,1680,5036,1,0,1,4,7,1680,0,1987,0,500055
493,2320000,3,1.75,1300,11230,1,0,0,5,7,1300,0,1968,0,500042
494,6699500,5,2.5,2820,14062,2,0,0,4,7,2380,440,1960,0,500034
495,3975000,3,2,1510,6710,1,0,0,3,7,1070,440,1972,0,500034
496,4900000,2,2.5,1230,1391,2,0,0,3,8,870,360,2004,0,500112
497,7250000,4,2,2110,4140,2,0,0,3,9,1710,400,1925,2003,500116
498,2990000,3,2.75,3080,19635,1,0,2,4,7,1610,1470,1958,0,500032
499,6250000,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,500116
500,4375000,3,2.5,2120,4500,2,0,0,3,7,2120,0,2000,0,500065
501,6500000,4,2.5,3180,5438,2,0,0,3,9,3180,0,2003,0,500065
502,4750000,2,1,1490,3825,1,0,0,3,7,860,630,1929,0,500117
503,3420000,3,2,1930,11947,1,0,0,4,8,1930,0,1966,0,500042
504,12000000,4,2.5,2770,7800,2,0,0,3,10,2770,0,1999,0,500033
505,2800000,3,1.5,1670,11610,1,0,0,4,7,1670,0,1963,0,500055
506,2400000,2,1.75,1330,7200,1,0,0,3,7,1330,0,1993,0,500188
507,5290000,3,1,1210,3328,1.5,0,0,4,7,1210,0,1924,0,500107
508,4420000,3,1,1190,5100,1,0,0,4,7,1030,160,1941,0,500136
509,6150000,2,1,1540,6872,1,0,0,4,7,820,720,1946,0,500119
510,14900000,4,3.75,4030,10800,2,0,0,3,10,4030,0,2006,0,500033
511,5850000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1981,0,500052
512,4800000,4,2.5,2600,7787,2,0,0,3,8,2600,0,2005,0,500059
513,11000000,5,3.5,4410,57063,2,0,0,4,9,4410,0,1990,0,500053
514,2900000,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,0,500133
515,6150000,3,1.75,1900,5000,1,0,0,5,7,950,950,1951,0,500116
516,3000000,2,1,1100,7680,1,0,0,4,7,1100,0,1950,0,500133
517,3080000,3,1,1980,39150,1.5,0,0,3,6,1580,400,1932,0,500030
518,7500000,3,2.5,2400,7745,2,0,0,3,9,2400,0,2001,0,500033
519,22500000,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,500112
520,8900000,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,0,500059
521,2880000,3,1,1190,7560,1,0,0,5,6,1190,0,1958,0,500058
522,1900000,2,1,630,6000,1,0,0,3,6,630,0,1943,2005,500178
523,5150000,5,3,2530,5105,1,0,0,3,8,1520,1010,2005,0,500133
524,2350000,4,1.5,1690,11054,1,0,0,4,5,1690,0,1930,0,500055
525,2750000,2,1,940,5000,1,0,0,3,6,940,0,1951,0,500126
526,7275000,2,2,1240,9119,1,0,0,4,7,1240,0,1952,0,500004
527,6500000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,0,500053
528,16000000,6,5,6050,230652,2,0,3,3,11,6050,0,2001,0,500024
529,3650000,4,1,1590,7085,1.5,0,0,3,6,1590,0,1944,0,500125
530,6620000,3,1.75,2500,36947,1,0,0,3,9,2500,0,1984,0,500052
531,2705000,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,0,500038
532,2000000,2,1.5,1360,1898,2,0,0,3,7,1360,0,1978,0,500092
533,9700000,4,3.25,4740,76230,2,0,0,3,10,4740,0,1987,0,500075
534,1600000,3,1.5,1010,9600,1,0,0,4,7,1010,0,1962,0,500198
535,2040000,3,1,1040,7405,1,0,0,4,6,1040,0,1971,0,500010
536,3580000,3,2.25,1610,6655,2,0,0,4,7,1610,0,1985,0,500058
537,4520000,4,1.75,1570,8268,1,0,0,3,7,1570,0,1979,0,500011
538,5950000,2,2,1510,4000,1,0,0,4,7,1010,500,1900,0,500103
539,2490000,3,2,1360,6082,1,0,0,3,7,1360,0,1994,0,500042
540,3469000,4,2.5,1970,5106,2,0,0,3,8,1970,0,1999,0,500055
541,21300000,3,2.5,5403,24069,2,1,4,4,12,5403,0,1976,0,500166
542,2800000,4,2.5,1560,4350,2,0,0,3,7,1560,0,2003,0,500056
543,3188880,4,1.75,2320,NA,1,0,0,4,8,2270,50,1973,0,500032
544,5300000,3,2.25,2120,40518,1,0,0,3,8,2120,0,1967,0,500075
545,3750000,3,2.25,2120,18500,2,0,0,4,8,2120,0,1983,0,500031
546,9100000,4,2.5,3350,29242,2,0,0,3,11,3350,0,1988,0,500052
547,7820000,4,2.5,2380,9614,2,0,0,4,10,2380,0,1991,0,500006
548,2599500,2,2,1070,649,2,0,0,3,9,720,350,2008,0,500106
549,3150000,4,2.75,2300,18360,1,0,0,4,7,1560,740,1979,0,500058
550,2150000,2,1,1320,8865,1,0,0,4,6,1320,0,1943,0,500168
551,7050000,3,1.75,2180,10221,1,0,2,4,7,1140,1040,1946,0,500040
552,14500000,3,3,4380,6320,2,0,3,5,10,3580,800,1952,0,500199
553,4510000,3,1.75,1790,NA,2,0,0,3,7,1790,0,1949,0,500155
554,2610000,2,1,750,8125,1,0,0,4,6,750,0,1943,0,500055
555,3960000,3,1.5,1300,8280,1,0,0,5,7,1300,0,1956,0,500028
556,7250000,4,2.5,2990,29170,2,0,3,3,9,2990,0,1999,0,500059
557,19500000,7,3.5,4640,15235,2,0,1,3,11,2860,1780,1965,2003,500040
558,2380000,4,1,1400,7242,1.5,0,0,3,7,1400,0,1959,0,500188
559,7500000,6,1.75,2750,9563,2,0,0,4,8,2750,0,1973,0,500052
560,3315000,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,0,500042
561,4600000,4,3,2230,108900,1,0,0,3,7,1410,820,1978,0,500065
562,4049500,4,2.25,2340,217014,1,0,0,4,8,2340,0,1982,0,500092
563,8800000,3,2.5,2870,5163,2,0,0,3,9,2870,0,2014,0,500103
564,8630000,4,2.5,4120,22370,2,0,0,3,10,4120,0,1997,0,500074
565,6387000,3,1.75,2080,9162,1,0,0,3,7,1370,710,1960,0,500005
566,4350000,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,0,500053
567,2600000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,0,500178
568,6715000,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,0,500105
569,6100000,3,1,1180,3400,1.5,0,0,3,8,1180,0,1907,0,500109
570,4050000,2,0.75,1160,15029,1,0,0,4,6,870,290,1937,0,500014
571,3389000,4,2.5,1830,5612,2,0,0,3,7,1830,0,2003,0,500038
572,7200000,4,4,3200,7708,2,0,0,3,10,3200,0,2004,0,500075
573,4420000,5,3,2560,5445,1.5,0,0,4,7,1760,800,1927,0,500108
574,6500000,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,500122
575,2635000,3,1.75,1330,9917,1,0,0,3,7,1040,290,1981,0,500058
576,3000000,2,1,1220,75794,1,0,0,4,7,1220,0,1963,0,500038
577,2660000,3,2.5,1805,3402,2,0,0,3,7,1805,0,2009,0,500002
578,9300000,4,4,6050,84942,2.5,0,2,3,9,4150,1900,2009,0,500077
579,5300000,4,2.5,2320,5493,2,0,0,3,8,2320,0,2004,0,500028
580,1800000,3,1,1384,8960,1,0,0,4,6,1384,0,1965,0,500023
581,6190000,3,2.5,2720,6439,2,0,0,3,9,2720,0,2005,0,500065
582,2640000,3,1.5,1820,10608,1,0,0,4,7,1820,0,1962,0,500003
583,7300000,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,1941,0,500116
584,4390000,4,2.25,2060,10070,2,0,0,3,7,2060,0,1975,0,500034
585,2685000,4,1.75,1420,7500,1,0,0,4,7,1080,340,1981,0,500031
586,3300000,3,1.75,1510,15744,1,0,0,3,7,1510,0,1985,0,500045
587,6400000,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,2013,500122
588,9000000,3,2.5,3180,12600,2,0,0,4,11,3180,0,1978,0,500074
589,3700000,3,2.25,2110,13300,2,0,0,4,8,2110,0,1985,0,500038
590,6850000,3,2,2060,2900,1.5,0,0,5,8,1330,730,1931,0,500144
591,5050000,3,1.5,1830,217800,1,0,0,3,7,1010,820,1981,0,500053
592,2650000,3,1.75,1820,32666,1,0,0,4,7,1820,0,1966,0,500022
593,2900000,3,2.5,1610,2937,2,0,0,3,8,1610,0,2006,0,500055
594,2960000,4,2.5,1780,3600,2,0,0,3,7,1780,0,2006,0,500038
595,3600000,4,2.5,1840,9611,2,0,0,3,7,1840,0,1996,0,500178
596,2405000,3,1.75,1460,10584,1,0,0,3,7,990,470,1997,0,500168
597,3725000,2,2.5,1400,2958,2,0,0,3,8,1400,0,2007,0,500126
598,5950000,3,2.5,3370,14402,2,0,2,3,9,3370,0,2004,0,500045
599,5150000,4,3,3590,8249,2,0,0,3,9,3590,0,1997,0,500023
600,12200000,4,2.25,3200,15367,2,0,0,4,9,3200,0,1962,0,500040
601,5070000,2,1.75,1670,6460,1,0,0,3,8,1670,0,2004,0,500053
602,3999500,4,2,2420,31465,1,0,0,3,9,2420,0,1984,0,500092
603,1850000,3,1.75,1430,10816,2,0,0,3,7,1430,0,1994,0,500010
604,4600000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,0,500052
605,4355000,3,2.25,1450,4789,2,0,0,3,7,1450,0,1985,0,500029
606,4690000,4,2.75,3550,13938,1,0,0,5,8,2100,1450,1966,0,500188
607,5310000,2,3,1270,1175,2,0,0,3,8,1110,160,2000,0,500103
608,4435000,2,1,940,6804,1,0,0,3,7,940,0,1949,0,500177
609,2230000,3,2,1670,6824,1,0,0,3,7,1300,370,1990,0,500042
610,5900000,4,3.5,3100,15842,2,0,0,3,8,2400,700,1996,0,500028
611,3400000,2,2.5,1100,1760,3,0,0,3,7,1100,0,1997,0,500103
612,6500000,3,2,1870,3388,1,0,0,4,8,1230,640,1925,0,500199
613,5336000,3,2.5,1930,5080,2,0,0,4,8,1930,0,1990,0,500029
614,6950000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2005,0,500074
615,2420000,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988,0,500031
616,4250000,3,2.25,1820,8814,1,0,0,3,7,1280,540,1967,0,500125
617,5250000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1981,0,500052
618,4850000,3,2.5,1880,5502,2,0,0,3,8,1880,0,1988,0,500029
619,1750000,3,1,1250,9775,1,0,0,3,7,1250,0,1971,0,500045
620,2100000,3,2,1440,7210,1,0,0,3,8,1440,0,1983,0,500092
621,2600000,3,2.5,1920,7415,2,0,0,3,7,1920,0,1989,0,500031
622,5770000,3,2.5,2060,5750,1,0,0,3,7,1330,730,1976,0,500116
623,2000000,3,1.5,1210,10588,1,0,0,4,7,1210,0,1958,0,500002
624,6050000,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,0,500117
625,3250000,3,1,990,6750,1,0,0,4,6,990,0,1947,0,500133
626,2895000,3,1,960,6400,1,0,0,4,6,820,140,1944,0,500178
627,5599500,3,2.5,1660,1458,3,0,0,3,9,1660,0,2014,0,500144
628,10400000,3,1.75,1900,9375,1,0,1,4,8,1330,570,1941,0,500115
629,5435000,3,2.25,1270,NA,1,0,0,3,7,990,280,1970,0,500199
630,4800000,4,2.25,3250,34293,2,0,0,4,9,3250,0,1983,0,500042
631,2180000,3,1,960,9633,1,0,0,5,6,960,0,1982,0,500022
632,5650000,2,1.75,1330,6000,1,0,0,4,7,960,370,1914,1945,500199
633,4267000,3,1.75,2080,7700,1,0,0,5,7,1600,480,1968,0,500056
634,6500000,3,2.5,2690,11575,1,0,3,3,8,2130,560,1957,0,500028
635,5420000,2,1,890,3060,1,0,0,3,7,770,120,1910,0,500105
636,4150000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1977,0,500052
637,2140000,3,1,1200,8316,1,0,0,4,6,1200,0,1953,0,500002
638,2450000,3,1.5,1360,8910,2,0,0,5,7,1360,0,1949,0,500188
639,3145000,3,2,2050,13303,1,0,0,3,8,2050,0,1993,0,500003
640,11200000,3,1.5,3000,5750,2,0,0,5,9,2000,1000,1924,0,500116
641,3780000,2,2,1300,3850,1,0,0,3,7,800,500,1963,0,500136
642,3050000,4,2.5,2250,9091,1,0,0,3,7,1340,910,1982,0,500001
643,5950000,5,2.75,3740,6750,1,0,0,4,8,1980,1760,1978,0,500028
644,7295000,3,2.5,1660,1091,3,0,1,3,9,1530,130,2015,0,500116
645,4300000,3,2.5,2360,NA,2,0,0,3,7,2360,0,2003,0,500065
646,2400000,3,1.75,1760,6500,1,0,0,3,7,1150,610,1987,0,500038
647,5450000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,500136
648,5300000,3,1.75,1320,2500,1,0,0,3,7,870,450,1918,0,500105
649,1570000,1,1,870,26326,1,0,0,3,6,870,0,1939,0,500198
650,4250000,4,1,1260,7645,1.5,0,0,3,6,1260,0,1925,0,500146
651,2200000,3,1,1000,6020,1,0,0,3,6,1000,0,1944,0,500166
652,5210000,4,1.75,2020,36400,1,0,0,4,8,1550,470,1976,0,500077
653,3250000,3,1,1920,6862,1,0,2,3,7,1120,800,1952,0,500118
654,5975000,3,2,2150,NA,1.5,0,0,4,7,1380,770,1911,0,500126
655,3370000,3,2.5,1470,3976,2,0,0,3,7,1470,0,1999,0,500065
656,10000000,3,2.5,3180,10492,2,0,2,3,10,3180,0,1991,0,500052
657,30700000,3,2.5,3930,55867,1,1,4,4,8,2330,1600,1957,0,500034
658,4950000,3,1,990,6000,1,0,0,3,6,990,0,1943,0,500105
659,7480000,4,3.5,2770,3330,2,0,0,3,8,1970,800,2001,0,500052
660,8880000,3,1.5,1250,8710,1,0,0,4,7,1250,0,1953,0,500004
661,2699000,3,1.75,1140,22267,1,0,0,3,7,1140,0,1986,0,500045
662,4965000,4,2.5,2250,14440,1,0,0,3,7,1550,700,1967,0,500027
663,4750000,3,2.5,1640,5097,2,0,0,3,7,1640,0,1969,0,500155
664,3120000,3,1.5,1255,1374,3,0,0,3,7,1255,0,2004,0,500125
665,3230000,3,1,1290,12231,1,0,0,3,7,1290,0,1976,0,500072
666,3310000,3,1.75,1300,9079,1,0,0,3,7,1300,0,1986,0,500059
667,3060000,3,1.5,1220,1086,3,0,0,3,8,1220,0,2007,0,500133
668,6550000,4,2.5,2630,4000,3,0,0,3,8,2630,0,2002,0,500117
669,2900000,3,1.5,1950,15954,1,0,0,4,8,1950,0,1959,0,500003
670,12500000,4,3.25,3160,5000,2,0,0,5,9,2360,800,1965,0,500105
671,4600000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,500115
672,4350000,4,2.5,1700,NA,1,0,0,4,7,850,850,1940,0,500115
673,6640000,4,2.75,2510,11880,1,0,0,5,8,1630,880,1978,0,500006
674,8650000,4,1.75,1800,4180,2,0,3,4,8,1800,0,1921,0,500102
675,3850000,3,1.75,1800,18000,1,0,0,3,8,1200,600,1968,0,500058
676,4970000,3,2.25,1870,9315,1,0,0,3,7,1350,520,1975,0,500034
677,2800000,2,1,1010,3000,1,0,0,4,7,1010,0,1925,0,500045
678,1880000,2,1.5,1120,17487,1,0,0,3,6,1120,0,1924,0,500178
679,4785000,3,1,2090,4755,1,0,2,3,8,1200,890,1969,0,500136
680,11500000,4,3.5,4370,18361,2,0,0,3,11,4370,0,2001,0,500065
681,2220000,3,2,1440,7187,1,0,0,4,7,970,470,1981,0,500023
682,7990000,4,3,2580,209523,2,0,0,3,8,2580,0,1984,0,500053
683,6099000,4,2.5,3190,7399,2,0,0,3,10,3190,0,2006,0,500038
684,4130000,4,3.5,2380,5809,2,0,0,4,7,1750,630,1995,0,500106
